contribution_consistency,repayment_punctuality,default_history,attendance_score,savings_stability,loan_to_savings_ratio,average_overdue_days,current_unpaid_loans,defaulted
0.56,0.69,0.84,0.3,0.88,2.08,77,4,1
0.88,0.34,0.83,0.3,0.93,1.47,58,4,1
0.63,0.36,0.31,0.69,0.85,2.1,35,0,0
0.73,0.61,0.58,0.58,0.64,0.96,2,2,0
0.26,0.53,0.32,0.93,0.73,2.27,29,3,1
0.55,0.96,0.56,0.64,0.91,1.94,50,5,1
1.0,0.31,0.08,0.42,0.57,2.86,7,5,0
0.37,0.24,0.62,0.67,0.79,2.17,76,4,1
0.8,0.31,0.03,0.64,0.89,2.9,79,3,1
0.86,0.88,0.05,0.73,0.83,1.22,61,6,0
0.23,0.91,0.79,0.97,0.48,1.05,14,2,0
0.64,0.39,0.17,0.38,0.23,2.35,48,2,1
0.78,0.34,0.72,0.33,0.59,1.9,45,3,1
0.48,0.6,0.44,0.71,0.49,2.74,69,6,1
0.71,0.46,0.1,0.53,0.91,0.44,11,5,0
0.83,0.38,0.18,0.28,0.3,2.87,36,2,1
0.65,0.5,0.82,0.83,0.81,0.41,28,3,0
0.9,0.73,0.12,0.78,0.75,1.78,65,2,0
0.39,0.74,0.29,0.72,0.58,1.49,2,2,1
0.39,0.32,0.85,0.77,0.87,1.94,79,1,0
0.59,0.6,0.03,0.4,0.86,2.2,32,1,1
0.83,0.76,0.16,0.43,0.9,1.99,76,4,0
0.74,0.34,0.73,0.26,0.62,2.39,31,5,1
0.65,0.52,0.16,0.52,0.4,0.85,48,1,0
0.27,0.27,0.87,0.95,0.99,1.51,0,5,1
0.44,0.22,0.48,0.71,0.42,1.49,6,0,1
0.88,0.5,0.58,0.77,0.23,1.96,32,4,0
0.78,0.68,0.65,0.2,0.63,2.1,26,2,1
0.65,0.53,0.66,0.27,0.53,1.77,17,6,1
0.29,0.82,0.38,0.55,0.9,0.48,90,2,0
0.73,0.56,0.52,0.66,0.73,2.69,7,0,1
0.33,0.8,0.72,0.48,0.7,1.24,22,0,0
0.27,0.98,0.31,0.78,0.46,2.96,7,4,0
0.24,0.94,0.23,0.87,0.93,1.74,63,6,0
0.33,0.76,0.66,0.42,0.83,0.92,64,6,0
0.53,0.46,0.13,0.68,0.86,2.5,27,4,0
0.26,0.8,0.31,0.23,0.82,2.56,41,3,1
0.5,0.9,0.89,0.37,0.35,2.12,56,6,0
0.24,0.75,0.57,0.89,0.95,0.59,86,3,0
0.3,0.69,0.89,0.28,0.32,1.81,68,4,0
0.98,0.63,0.72,0.81,0.21,2.32,81,5,1
0.77,0.63,0.17,0.61,0.56,2.8,7,0,0
0.44,0.3,0.86,0.5,0.6,1.41,45,2,1
0.97,0.26,0.87,0.27,0.29,1.13,57,6,1
0.6,0.73,0.03,0.67,0.48,2.67,72,1,0
0.48,0.64,0.5,0.76,0.83,1.04,78,0,0
0.82,0.91,0.14,0.75,0.96,0.99,11,6,1
0.8,0.35,0.64,0.47,0.5,1.26,67,0,0
0.94,0.83,0.71,0.82,0.72,0.53,29,5,0
0.94,0.37,0.23,0.41,0.37,1.74,2,2,0
0.9,0.98,0.41,0.57,0.2,1.64,39,1,0
0.71,0.76,0.87,0.63,0.45,2.11,43,4,1
0.76,0.45,0.79,0.84,0.76,1.19,54,6,1
0.47,0.74,0.66,0.92,0.57,0.37,18,3,1
0.99,0.79,0.11,0.64,0.29,0.35,29,6,0
0.54,0.39,0.17,0.58,0.96,2.97,70,6,0
0.35,0.71,0.37,0.79,0.81,0.32,63,5,0
0.2,0.51,0.11,0.32,0.33,1.04,69,3,0
0.65,0.29,0.07,0.39,0.96,2.06,60,1,1
0.6,0.56,0.01,0.75,0.71,0.54,49,5,0
0.59,0.78,0.72,0.36,0.52,1.03,76,1,0
0.4,0.48,0.59,0.24,0.49,2.62,0,6,0
0.94,0.33,0.84,0.81,0.48,2.85,57,3,0
0.76,0.84,0.52,0.38,0.63,1.65,53,2,0
0.82,0.97,0.64,0.36,0.43,0.7,0,2,0
0.9,0.41,0.74,0.43,0.3,1.15,2,5,0
0.83,0.29,0.89,0.79,0.51,1.04,40,3,1
0.22,0.99,0.1,0.26,0.35,1.34,7,0,0
0.51,0.48,0.4,0.79,0.85,1.49,49,1,0
0.74,0.35,0.02,0.67,0.99,1.48,53,1,1
0.79,0.36,0.14,0.36,1.0,2.03,20,6,0
0.91,1.0,0.26,0.54,0.79,1.16,58,6,1
0.77,0.79,0.28,0.2,0.29,1.47,77,3,1
0.75,0.81,0.42,0.26,0.35,1.7,2,2,0
0.87,0.88,0.56,0.92,0.92,1.85,5,5,1
0.5,0.39,0.47,0.63,0.59,0.86,74,3,0
0.79,0.68,0.32,0.33,0.92,2.88,15,5,1
0.25,0.99,0.52,0.51,0.92,1.44,57,3,0
0.9,0.44,0.36,0.38,0.24,1.58,87,5,0
0.61,0.98,0.13,0.2,1.0,2.92,47,4,0
0.86,0.72,0.11,0.98,0.98,0.38,23,5,0
0.75,0.59,0.44,0.79,0.3,2.79,9,4,0
0.65,0.97,0.1,0.42,0.21,0.73,72,6,1
0.9,0.8,0.8,0.57,0.46,1.9,55,5,1
0.36,0.68,0.37,0.91,0.54,2.25,4,2,0
0.57,0.81,0.78,0.28,0.69,0.38,90,3,1
0.68,0.84,0.89,0.76,0.54,1.67,65,1,0
0.25,0.77,0.62,0.46,0.6,2.87,40,4,1
0.42,0.57,0.13,0.93,0.96,1.04,38,1,0
0.93,0.71,0.86,0.9,0.95,1.84,50,0,0
0.23,0.96,0.45,0.5,0.7,1.61,31,0,1
0.88,0.87,0.86,0.21,0.22,0.59,33,3,0
0.37,0.76,0.86,0.59,0.98,0.71,82,0,1
0.27,0.72,0.06,0.71,0.38,1.05,48,5,1
0.44,0.32,0.48,0.97,0.78,2.41,76,0,1
0.38,0.54,0.31,0.85,0.7,2.32,78,0,0
0.83,0.24,0.53,0.45,0.54,1.61,28,5,0
0.27,0.53,0.79,0.43,0.94,0.32,33,5,0
0.25,0.58,0.21,0.69,0.95,1.14,44,5,0
0.41,0.9,0.05,0.96,0.61,2.19,83,2,0
0.31,0.23,0.42,0.57,0.91,1.28,9,6,1
0.29,0.74,0.38,0.24,0.44,2.82,2,0,0
0.27,0.5,0.29,0.67,0.68,2.29,41,1,1
0.67,0.78,0.4,0.4,0.3,0.8,40,2,1
0.6,0.7,0.01,0.57,0.67,2.1,7,5,0
0.27,0.36,0.76,0.74,0.94,0.95,73,5,0
0.66,0.47,0.43,0.34,0.57,0.86,17,2,1
0.86,0.73,0.51,0.96,0.81,0.99,64,4,0
0.96,0.34,0.77,0.48,0.77,0.45,24,4,1
0.22,0.59,0.28,0.7,0.55,0.91,3,3,1
0.34,0.27,0.05,0.72,0.46,2.44,57,1,1
0.43,0.54,0.23,0.68,0.2,2.41,7,1,0
0.47,0.38,0.47,0.29,0.64,0.74,76,5,0
0.73,0.47,0.47,0.96,0.7,2.73,45,2,1
0.92,0.5,0.08,0.84,0.48,2.01,9,2,0
0.56,0.23,0.7,0.99,0.47,0.34,42,0,1
0.43,0.45,0.28,0.94,0.67,1.41,74,0,0
0.43,0.52,0.21,0.82,0.21,2.8,9,5,1
0.3,0.44,0.13,0.8,0.32,2.97,39,2,0
0.33,0.27,0.31,0.8,0.45,0.39,11,4,1
0.24,0.79,0.2,0.96,0.74,2.43,61,5,0
0.77,0.54,0.84,0.27,0.84,1.87,63,0,0
0.23,0.47,0.49,0.85,0.83,1.96,7,6,0
0.57,0.73,0.6,0.57,0.88,2.52,52,6,0
0.39,0.5,0.4,0.97,0.52,1.1,28,1,1
0.93,0.61,0.11,0.43,0.45,1.25,24,5,0
0.64,0.25,0.82,0.58,0.64,1.55,58,3,1
0.71,0.91,0.3,0.5,0.53,2.14,43,4,0
0.39,0.81,0.52,0.37,0.63,2.6,90,3,0
0.57,0.97,0.76,0.91,0.73,2.88,79,5,0
0.63,0.78,0.27,0.32,0.94,2.62,49,6,0
0.23,0.75,0.88,0.67,0.55,2.75,79,5,0
0.68,0.37,0.21,0.93,0.97,2.75,23,6,1
0.87,0.83,0.76,0.49,0.22,0.59,11,2,0
0.51,0.59,0.17,0.85,0.56,2.93,33,5,1
0.69,0.95,0.74,0.38,0.81,2.06,0,0,0
0.7,0.52,0.68,0.82,0.74,2.79,37,4,1
0.92,0.67,0.66,0.86,0.88,3.0,36,5,1
0.77,0.31,0.64,0.57,0.72,0.6,21,6,1
0.38,0.54,0.17,0.58,0.42,2.76,88,5,1
0.56,0.4,0.15,0.22,0.94,2.8,28,5,0
0.35,0.9,0.88,0.32,0.28,2.51,84,3,1
0.38,0.76,0.64,0.77,0.7,0.55,43,1,1
0.67,0.74,0.8,0.58,0.44,2.78,63,3,1
0.95,0.21,0.04,0.72,0.55,2.84,75,2,1
0.76,0.52,0.19,0.72,0.56,2.03,36,6,1
0.21,0.34,0.34,0.25,0.41,2.98,84,2,1
0.72,0.33,0.29,0.42,0.69,1.61,35,4,0
0.63,0.75,0.36,0.9,0.75,2.65,85,5,0
0.55,0.27,0.75,0.71,0.34,0.41,38,3,0
0.7,0.96,0.2,0.96,0.53,2.18,19,2,0
0.56,0.54,0.71,0.32,0.41,2.34,85,3,0
0.82,0.24,0.83,0.53,0.26,2.52,19,3,0
0.75,0.75,0.24,0.87,0.51,1.34,57,0,0
0.47,0.31,0.57,0.96,0.92,2.41,16,3,1
0.47,0.24,0.42,0.58,0.79,2.25,19,0,1
0.32,0.41,0.46,0.25,0.62,1.36,17,2,0
0.9,0.76,0.84,0.77,0.32,2.64,25,3,1
0.91,0.44,0.62,0.57,0.88,0.59,34,4,1
0.25,0.82,0.42,0.95,0.81,0.57,26,1,1
0.88,0.26,0.49,0.59,0.49,1.96,74,6,0
0.22,0.3,0.84,0.65,0.27,0.67,49,1,1
0.46,0.56,0.37,0.45,0.91,0.87,65,6,0
0.73,0.3,0.73,0.73,0.99,0.82,57,3,1
0.57,0.31,0.09,0.4,0.25,1.22,22,6,1
0.48,0.35,0.01,0.58,0.22,1.9,41,4,0
0.35,0.89,0.13,0.98,0.46,1.61,81,4,1
0.22,0.39,0.78,0.99,0.35,2.56,33,3,0
0.32,0.55,0.27,0.39,0.33,1.22,61,0,1
0.95,0.53,0.14,0.81,0.69,2.72,44,2,1
0.26,0.8,0.13,0.58,0.27,1.57,41,2,0
0.55,0.5,0.68,0.26,0.44,2.39,48,6,1
0.51,0.56,0.14,0.56,0.68,0.76,32,2,1
0.88,0.67,0.13,0.42,0.34,1.97,13,2,0
0.71,0.44,0.31,0.85,0.24,2.09,56,0,0
0.64,0.37,0.54,0.28,0.8,2.76,65,6,0
0.87,0.52,0.54,0.5,0.25,1.35,42,1,0
0.32,0.57,0.52,0.46,0.93,0.77,74,5,1
0.72,0.56,0.39,0.73,0.37,0.63,28,3,1
0.91,0.37,0.69,0.54,0.8,1.44,75,2,1
0.89,0.38,0.58,0.37,0.4,1.62,49,6,0
0.41,0.95,0.77,0.67,0.48,1.24,42,1,0
0.73,0.67,0.41,0.86,0.64,1.83,64,1,0
0.42,0.91,0.35,0.97,0.31,2.4,2,6,1
0.73,0.83,0.2,0.63,0.85,2.26,4,2,0
0.75,0.83,0.82,0.87,0.64,0.93,14,5,0
0.37,0.89,0.56,0.74,0.74,1.83,33,0,1
0.46,0.9,0.87,0.33,0.78,0.72,84,2,1
0.64,0.84,0.54,0.92,0.38,1.05,30,2,0
0.55,0.53,0.82,0.42,0.73,2.98,29,4,1
0.65,0.9,0.76,0.43,0.51,2.41,17,1,0
0.54,0.53,0.61,0.6,0.7,1.04,28,2,0
0.96,0.3,0.51,0.98,0.47,0.97,51,4,0
0.88,0.97,0.84,0.42,0.51,1.54,21,0,0
0.99,0.79,0.78,0.68,0.81,2.38,32,4,0
0.77,0.31,0.66,0.36,0.55,1.43,19,3,0
0.41,0.65,0.45,0.96,0.72,1.94,53,6,0
0.75,0.23,0.53,0.67,0.74,1.38,15,3,1
0.88,0.79,0.41,0.21,0.87,2.78,6,1,0
0.95,0.69,0.74,0.88,0.66,0.69,9,3,0
0.72,0.91,0.53,0.23,0.94,0.91,12,4,0
0.59,0.72,0.28,0.26,0.58,0.56,26,2,0
0.58,0.2,0.16,0.91,0.4,0.46,23,4,0
0.88,0.47,0.13,0.28,0.86,2.16,19,3,0
0.6,0.47,0.37,0.29,0.74,1.77,35,4,0
0.48,0.86,0.14,0.73,0.64,2.28,31,2,0
0.68,0.56,0.86,0.91,0.52,2.8,36,1,1
0.75,0.66,0.52,0.86,0.59,2.04,89,0,1
0.43,0.45,0.45,0.55,0.82,1.44,58,2,0
0.94,0.59,0.75,0.22,0.35,0.5,63,5,1
0.65,0.98,0.69,0.24,0.79,2.12,66,2,0
0.82,0.55,0.88,0.77,0.66,2.39,30,0,1
0.6,0.63,0.32,0.22,0.41,2.64,10,0,1
0.75,0.74,0.18,0.73,0.47,0.77,81,2,0
0.7,0.5,0.12,0.53,0.99,0.78,75,2,1
0.9,0.35,0.6,0.99,0.44,1.19,76,0,1
0.97,0.54,0.47,0.54,0.33,0.66,30,0,0
0.56,0.46,0.19,0.35,0.52,2.1,9,5,0
0.33,0.53,0.89,0.65,0.46,2.89,70,2,1
0.51,0.36,0.66,0.58,0.64,0.63,64,0,1
0.41,0.69,0.51,0.2,0.73,1.48,33,4,1
0.35,0.31,0.67,0.22,0.72,2.34,12,1,1
0.7,0.48,0.73,0.27,0.51,0.99,59,2,1
0.53,0.97,0.19,0.32,0.51,0.52,47,5,0
0.95,0.53,0.87,0.4,0.31,0.76,7,4,0
0.65,0.94,0.68,0.58,0.36,1.24,29,3,0
0.67,0.71,0.73,0.37,0.89,2.63,79,2,1
0.43,0.56,0.1,0.7,0.75,1.67,33,5,0
0.95,0.27,0.84,0.54,0.6,1.94,16,5,0
0.37,0.3,0.68,0.31,0.8,0.59,55,5,1
0.62,0.45,0.06,0.97,0.37,2.93,0,0,1
0.65,0.69,0.05,0.25,0.3,0.37,65,1,0
0.38,0.23,0.73,0.42,0.24,2.97,72,5,1
0.39,0.51,0.63,0.62,0.89,1.52,50,1,1
0.64,0.87,0.11,0.57,0.78,1.51,7,6,0
0.85,0.59,0.12,0.87,0.64,2.57,15,4,1
0.94,0.26,0.67,0.86,0.91,2.02,50,4,0
0.81,0.57,0.74,0.98,0.29,2.36,64,0,1
0.67,0.62,0.47,0.61,0.61,1.09,70,5,1
0.31,0.51,0.2,0.87,0.55,2.33,70,4,1
0.43,0.48,0.43,0.23,0.64,2.25,45,4,0
0.47,0.62,0.57,0.92,0.4,1.92,80,2,1
0.34,0.31,0.18,0.47,0.85,2.06,36,2,0
0.96,0.75,0.72,0.59,0.48,1.31,25,5,0
0.78,0.24,0.83,0.38,0.41,1.12,36,0,1
0.45,0.46,0.86,0.3,0.3,1.55,82,3,0
0.36,0.22,0.5,0.32,0.91,2.29,8,5,0
0.78,0.94,0.67,0.96,0.44,1.69,29,2,1
0.42,0.81,0.64,0.4,0.37,2.92,61,6,0
0.98,0.32,0.26,0.31,0.74,2.15,15,0,1
0.41,0.68,0.58,0.48,0.37,1.39,22,0,0
0.42,0.46,0.63,0.49,0.63,1.12,1,5,0
0.68,0.35,0.11,0.99,0.69,2.04,40,3,0
0.45,0.95,0.32,0.46,0.37,0.55,46,2,0
0.7,0.21,0.89,0.97,0.31,1.9,88,3,1
0.63,0.57,0.18,0.34,0.99,2.68,87,0,1
0.66,0.86,0.71,0.72,0.69,2.97,78,2,1
0.22,0.27,0.55,0.59,0.39,0.57,10,2,1
0.36,0.38,0.87,0.48,0.73,0.86,21,5,1
0.35,0.98,0.22,0.21,0.51,1.74,62,1,0
0.2,0.42,0.39,0.92,0.28,1.85,72,3,1
0.33,0.56,0.55,0.59,0.31,1.04,3,5,1
0.38,0.99,0.34,0.96,0.52,2.71,66,4,0
0.47,0.81,0.65,0.48,0.72,1.71,10,2,0
0.41,0.4,0.75,0.77,0.59,1.05,1,1,1
0.35,0.55,0.86,0.47,0.29,0.43,78,1,1
0.86,0.67,0.35,0.48,0.39,1.49,70,1,1
0.84,0.47,0.66,0.24,0.54,1.9,55,6,0
0.26,0.52,0.06,0.36,0.79,0.82,63,2,0
0.55,0.48,0.89,0.62,0.58,1.54,19,4,1
0.82,0.4,0.41,0.7,0.57,1.3,10,1,0
0.38,0.86,0.65,0.52,0.38,1.44,6,5,0
0.31,0.79,0.23,0.93,0.8,1.9,33,0,1
0.87,0.91,0.73,0.88,0.76,0.51,74,4,0
0.5,0.74,0.28,0.81,0.55,0.31,83,1,0
0.9,0.52,0.81,0.62,0.38,1.07,64,5,0
0.49,0.27,0.08,0.6,0.53,1.11,11,0,1
0.73,0.84,0.77,0.58,0.61,2.66,55,5,0
0.72,0.29,0.07,0.84,0.88,2.87,21,4,0
0.84,0.96,0.6,0.94,0.65,2.99,78,6,1
0.82,0.52,0.79,0.61,0.91,1.33,79,3,0
0.66,0.92,0.25,0.73,0.98,1.47,43,3,0
0.79,0.49,0.08,0.68,0.61,0.94,60,2,0
0.98,0.53,0.47,0.34,0.74,2.8,70,5,0
0.48,0.53,0.64,0.43,0.46,2.77,20,2,1
0.57,0.81,0.13,0.41,0.5,0.32,36,3,1
0.53,0.29,0.89,0.46,0.56,2.5,34,4,1
0.85,0.41,0.44,0.94,0.81,0.94,37,3,0
0.23,0.69,0.01,0.63,0.89,2.73,1,2,1
0.79,0.57,0.72,0.98,0.87,2.7,20,0,0
0.82,0.96,0.11,0.86,0.47,1.56,30,3,0
0.83,0.37,0.69,0.39,0.88,2.66,39,5,0
0.28,0.53,0.78,0.94,0.46,2.25,52,6,1
0.55,0.8,0.57,0.35,0.46,1.88,79,1,1
0.43,0.95,0.68,0.9,0.86,2.61,35,6,0
0.79,0.84,0.19,0.69,0.95,0.57,50,2,0
0.53,0.58,0.37,0.91,0.76,0.64,45,5,1
0.43,0.37,0.13,0.72,0.67,1.09,39,2,0
0.45,0.3,0.58,0.25,0.21,2.56,22,5,1
0.67,0.27,0.67,0.25,0.37,1.2,60,4,1
0.21,0.77,0.25,0.87,0.94,2.81,40,0,0
0.56,0.81,0.57,0.35,0.65,0.91,88,5,0
0.51,0.64,0.44,0.55,0.62,1.91,15,6,0
0.42,0.6,0.84,0.65,0.82,2.72,52,1,1
0.21,0.92,0.32,0.9,0.36,1.15,14,0,0
0.82,0.73,0.29,0.98,0.51,0.62,1,0,0
0.36,0.98,0.61,0.34,0.62,1.51,67,2,0
0.32,0.91,0.2,0.78,0.4,2.68,68,1,0
0.28,0.62,0.08,0.28,0.66,1.79,1,4,0
0.3,0.6,0.62,0.44,0.3,1.98,68,3,1
0.39,0.25,0.79,0.27,0.82,0.98,25,0,1
0.23,0.22,0.38,0.35,0.21,0.42,48,4,0
0.24,0.25,0.56,0.75,0.34,0.52,4,2,1
0.63,0.94,0.55,0.28,0.83,1.81,13,0,0
0.29,0.84,0.68,0.99,0.22,2.84,67,2,1
0.59,0.78,0.7,0.5,0.54,0.47,87,1,1
0.64,0.52,0.43,0.64,0.94,0.76,10,5,0
0.87,0.31,0.15,0.6,0.57,0.66,51,3,1
0.84,0.44,0.54,0.83,0.28,0.56,35,0,0
0.71,0.59,0.67,0.91,0.37,2.28,32,2,0
0.61,0.39,0.03,0.79,0.29,1.28,80,3,0
0.53,0.38,0.05,0.85,0.85,0.92,82,2,0
0.61,0.77,0.69,0.84,0.69,1.45,10,4,1
0.26,0.29,0.49,0.71,0.79,1.1,77,2,0
0.27,0.43,0.3,0.27,0.44,1.45,66,6,0
0.37,0.27,0.34,0.65,0.69,1.08,35,3,1
0.35,0.57,0.05,0.56,0.94,1.73,6,3,1
0.61,0.84,0.12,0.91,0.72,1.95,86,6,0
0.43,0.9,0.68,0.38,0.44,2.58,83,5,0
0.5,0.26,0.82,0.3,0.75,1.01,7,5,1
0.87,0.33,0.38,0.66,0.62,2.04,83,3,0
0.29,0.54,0.87,0.47,0.51,0.92,5,5,0
0.85,0.6,0.49,0.52,0.63,2.1,15,2,1
0.98,0.9,0.05,0.47,0.28,1.88,75,1,1
0.85,0.52,0.16,0.71,0.78,2.83,87,2,0
0.34,0.77,0.37,0.66,0.81,2.61,78,4,0
0.33,0.39,0.14,0.93,0.34,0.94,22,4,1
0.55,0.73,0.5,0.66,0.84,1.83,40,2,1
0.43,0.53,0.87,0.28,0.37,2.16,71,4,0
0.37,0.45,0.56,0.67,0.73,0.51,22,5,1
0.89,0.5,0.67,0.63,0.88,1.86,29,4,0
0.83,0.61,0.49,0.57,0.2,2.65,26,4,1
0.46,0.83,0.28,0.71,0.57,1.54,47,2,0
0.88,0.67,0.33,0.36,0.2,0.55,16,5,1
0.38,0.57,0.87,0.54,0.79,0.61,11,3,0
0.32,0.91,0.73,0.82,0.51,0.9,25,1,1
0.87,0.86,0.67,0.54,0.82,1.71,21,2,0
0.94,0.31,0.04,0.75,0.58,0.51,90,1,0
0.56,0.56,0.89,0.26,0.28,2.5,56,1,1
0.86,0.78,0.01,0.22,0.99,2.73,8,1,0
0.93,0.44,0.15,0.25,0.28,0.68,80,5,1
0.58,0.77,0.65,0.29,0.83,0.98,38,3,1
0.86,0.5,0.42,0.29,0.26,1.62,12,1,1
0.4,0.3,0.85,0.63,0.66,0.89,1,2,1
0.47,0.95,0.84,0.93,0.91,1.09,38,0,1
0.8,0.42,0.31,0.24,0.75,1.09,74,3,1
0.35,0.27,0.52,0.21,0.7,2.03,54,0,1
0.52,0.55,0.43,0.36,0.91,1.81,70,0,1
0.44,0.96,0.2,0.29,0.87,1.33,12,0,0
0.99,0.7,0.08,0.28,0.95,1.49,66,2,0
0.73,0.4,0.39,0.47,0.67,2.11,29,5,1
0.69,0.55,0.42,0.69,0.9,2.91,73,3,0
0.82,0.78,0.6,0.29,0.77,0.32,19,0,1
0.65,0.65,0.34,0.41,0.56,1.75,39,2,0
0.32,0.57,0.07,0.92,0.43,1.48,62,4,1
0.45,0.63,0.62,0.27,0.52,1.8,29,2,1
0.72,0.91,0.22,0.27,0.63,1.83,41,0,0
0.77,0.53,0.32,0.53,0.45,2.17,71,3,1
0.9,0.43,0.59,0.69,0.68,0.34,44,2,1
0.88,0.84,0.6,0.96,0.46,0.96,20,1,0
0.86,0.79,0.66,0.91,0.53,0.58,67,1,0
0.36,0.45,0.76,0.49,0.73,0.66,58,6,0
0.75,0.98,0.46,0.67,0.92,1.6,78,0,0
0.78,1.0,0.69,0.82,0.73,2.03,28,0,0
0.38,0.82,0.43,0.22,0.65,2.52,41,3,0
0.95,0.37,0.03,0.8,0.57,1.63,71,2,0
0.99,0.7,0.7,0.39,0.36,0.47,26,3,0
0.66,0.36,0.59,0.98,0.5,2.42,5,4,0
0.26,0.96,0.59,0.8,0.58,2.34,9,6,1
0.73,0.3,0.79,0.38,0.31,1.45,41,5,1
0.21,0.58,0.03,0.96,0.52,2.55,56,2,0
0.34,0.44,0.02,0.25,0.78,2.85,18,0,0
0.28,0.77,0.19,0.6,0.48,0.65,48,3,0
0.79,0.93,0.34,0.9,0.97,2.29,41,5,0
0.82,0.4,0.29,0.52,0.72,0.83,22,0,0
0.37,0.84,0.25,0.81,0.77,2.03,25,0,0
0.9,0.7,0.71,0.88,0.41,2.67,61,1,1
0.44,0.75,0.8,0.57,0.22,2.23,31,6,1
0.91,0.79,0.19,0.53,0.73,0.5,78,2,0
0.48,0.32,0.77,0.94,0.98,2.4,21,2,1
0.91,0.52,0.62,0.81,0.44,2.2,63,2,1
0.48,0.42,0.35,0.98,0.67,0.78,61,4,0
0.98,0.72,0.72,0.98,0.98,1.87,39,0,1
0.88,0.41,0.12,0.5,0.87,0.62,10,6,0
0.78,0.93,0.37,0.86,0.42,2.85,59,5,1
0.81,0.34,0.48,0.78,0.49,1.05,86,3,1
0.93,0.75,0.08,0.57,0.54,1.43,5,6,0
0.46,0.58,0.69,0.64,0.81,1.71,60,0,0
0.66,0.2,0.41,0.69,0.36,1.4,59,6,1
0.39,0.65,0.4,0.8,0.75,2.9,5,5,0
0.48,0.7,0.3,0.84,0.66,1.57,36,0,1
0.49,0.86,0.44,0.63,0.42,2.62,11,3,1
0.82,0.38,0.54,0.39,0.73,1.69,53,2,0
0.54,0.83,0.46,0.25,0.76,2.19,76,3,0
0.28,0.39,0.6,0.26,0.55,2.99,61,0,1
0.58,1.0,0.36,0.47,0.67,1.42,30,3,0
0.96,0.74,0.26,0.93,0.57,1.37,57,4,0
0.87,0.94,0.48,0.21,0.36,0.36,62,3,0
0.64,0.73,0.67,0.68,0.88,1.93,66,0,0
0.9,0.42,0.31,0.54,0.63,1.76,54,1,1
0.75,0.54,0.13,0.33,0.42,0.39,32,3,1
0.25,0.81,0.15,0.9,0.37,0.49,6,4,1
0.38,0.34,0.51,0.56,0.41,0.69,48,2,1
0.69,0.4,0.56,0.72,0.67,2.1,35,3,0
0.92,0.56,0.1,0.73,0.52,1.15,79,5,0
0.53,0.62,0.64,0.89,0.66,0.69,7,5,1
0.65,0.52,0.49,0.26,0.33,2.86,87,5,1
0.88,0.56,0.52,0.25,0.77,1.68,24,3,1
0.99,0.33,0.07,0.45,0.36,2.98,6,3,1
0.32,0.51,0.23,0.26,0.81,1.76,6,5,0
0.37,0.59,0.89,0.68,0.7,1.61,15,6,0
0.21,0.99,0.26,0.47,0.38,2.16,86,4,0
0.37,0.53,0.81,0.96,0.31,1.32,20,3,1
0.26,0.87,0.7,0.3,0.78,1.93,38,1,0
0.79,0.95,0.48,0.49,0.59,2.76,51,6,0
0.47,0.75,0.49,0.44,0.92,1.27,69,5,0
0.76,0.33,0.69,0.37,0.96,2.1,5,1,0
0.55,0.22,0.16,0.35,0.23,2.39,60,2,0
0.33,0.25,0.44,0.38,0.59,1.07,82,2,1
0.3,0.45,0.51,0.9,0.57,2.28,10,4,1
0.94,0.21,0.47,0.92,0.47,2.26,7,2,0
0.88,0.76,0.18,0.78,0.41,1.89,1,3,0
0.3,0.54,0.29,0.91,0.35,2.07,82,1,1
0.96,0.53,0.02,0.7,0.25,1.31,38,1,0
0.47,0.23,0.81,0.65,0.76,1.18,43,2,0
0.68,0.67,0.54,0.34,0.64,1.85,76,1,0
0.4,0.35,0.71,0.38,0.55,1.17,10,3,0
0.83,0.86,0.82,0.53,0.22,1.25,47,4,0
0.26,0.32,0.45,0.95,0.45,0.8,61,6,1
0.47,0.72,0.13,0.7,0.29,2.45,47,0,0
0.41,0.38,0.39,0.86,0.98,1.49,65,4,1
0.71,0.97,0.14,0.22,0.58,1.54,18,3,0
0.5,0.33,0.25,0.2,0.62,1.42,67,3,0
0.54,0.83,0.88,0.82,0.96,0.37,42,6,0
0.95,0.87,0.88,0.74,0.66,0.52,84,0,1
0.72,0.45,0.45,0.75,0.4,1.26,5,1,1
0.89,0.79,0.38,0.6,0.84,1.5,7,0,0
0.73,0.34,0.67,0.48,0.79,0.72,21,1,1
0.53,0.9,0.25,0.62,0.82,0.92,77,3,0
0.71,0.9,0.9,0.65,0.97,0.63,88,1,1
0.35,0.24,0.73,0.79,0.3,1.74,9,5,1
0.25,0.75,0.75,0.49,0.27,2.4,4,5,1
0.4,0.69,0.66,0.23,0.56,0.33,54,3,1
0.76,0.54,0.35,0.67,0.76,2.65,13,5,1
0.47,0.44,0.22,0.43,0.53,2.54,31,0,1
0.7,0.52,0.41,0.73,0.6,2.64,3,6,1
0.69,0.9,0.46,0.91,0.85,0.51,5,1,0
0.82,0.35,0.57,0.87,0.38,0.72,32,6,0
0.62,0.64,0.54,0.75,0.21,2.31,43,6,0
0.4,0.37,0.49,0.93,0.97,2.62,2,5,1
0.28,0.82,0.19,0.73,0.58,0.35,86,1,0
0.68,0.98,0.71,0.45,0.74,1.53,80,6,1
0.45,0.59,0.51,0.82,0.62,2.61,31,1,0
0.66,0.61,0.44,0.52,0.21,0.45,23,3,0
