contribution_consistency,repayment_punctuality,default_history,attendance_score,savings_stability,loan_to_savings_ratio,average_overdue_days,current_unpaid_loans,defaulted
61,60,0,38,40,4.73,54,0,1
41,40,0,100,72,3.73,35,3,0
79,41,0,92,42,2.36,61,5,0
79,56,0,98,36,2.78,22,3,0
66,66,0,53,65,1.69,39,0,0
75,85,1,70,89,1.11,84,2,1
77,92,0,67,86,2.3,13,3,0
56,42,0,77,48,2.03,41,1,0
84,58,1,100,77,2.88,43,2,1
52,72,0,47,42,2.66,73,0,0
64,69,0,35,51,2.6,7,2,0
60,68,1,51,85,1.14,65,5,1
78,74,1,36,83,2.76,16,3,0
90,45,0,62,65,4.95,89,4,1
69,58,0,62,72,2.77,67,5,1
53,83,0,30,47,2.34,4,1,0
58,44,1,54,69,4.46,80,5,1
45,89,1,71,37,2.36,36,1,0
55,66,0,36,95,2.06,44,2,0
83,65,0,59,66,2.23,82,4,1
31,95,1,100,82,2.1,55,1,0
33,34,1,57,90,3.65,50,3,1
32,61,0,36,70,4.65,20,0,0
60,94,1,97,55,2.05,19,2,0
78,31,1,86,80,2.7,63,0,1
96,30,0,48,30,3.14,86,3,1
83,73,0,44,38,4.45,5,5,1
99,37,1,47,58,3.22,43,1,1
52,64,0,44,85,3.45,79,1,0
84,71,0,38,62,2.24,28,3,0
99,50,0,81,39,1.39,61,0,0
74,34,1,73,88,1.34,72,1,0
65,64,0,64,99,1.94,2,5,0
42,78,1,72,66,4.89,49,2,1
42,47,1,51,43,4.12,34,1,1
55,100,0,32,87,3.06,75,2,1
95,90,0,38,88,0.58,87,3,1
74,34,0,100,62,1.05,3,3,0
51,77,0,38,96,4.36,70,2,1
38,88,0,76,90,2.53,36,2,0
91,56,1,58,30,1.55,41,2,0
47,85,1,93,49,4.03,71,5,1
90,57,0,66,48,1.03,21,1,1
90,75,0,52,66,3.03,90,1,1
79,46,0,57,91,0.88,74,5,1
97,75,1,83,32,4.15,66,4,1
66,61,0,72,61,4.76,81,5,1
73,54,0,59,74,4.24,54,5,1
32,63,0,59,91,3.5,49,0,0
56,30,0,44,84,1.82,65,1,0
52,66,1,60,88,3.11,46,3,1
95,90,0,58,42,1.38,76,0,0
72,47,1,84,38,1.28,34,0,0
96,88,0,46,42,2.71,34,1,0
86,69,0,34,41,0.83,80,0,1
37,78,0,30,81,4.2,5,4,0
80,92,0,40,57,1.57,66,4,0
65,49,0,79,34,1.47,29,4,0
92,96,1,61,71,1.18,20,0,0
58,39,1,98,55,3.43,65,4,1
88,36,1,85,62,1.48,30,4,1
51,58,0,98,46,4.2,62,5,1
98,30,0,56,49,4.14,30,5,1
64,81,1,90,32,3.78,1,0,0
30,91,0,55,97,4.1,55,1,1
78,78,0,90,98,2.72,14,0,0
50,45,0,100,45,3.65,8,4,0
40,100,1,71,33,3.2,38,2,0
95,32,0,46,63,1.69,68,1,0
95,60,0,78,64,2.93,29,4,0
93,36,0,44,68,4.98,62,4,1
40,50,0,94,79,3.85,82,3,1
38,45,0,30,74,1.78,48,4,0
31,57,0,100,41,1.14,56,1,0
33,31,0,75,62,1.25,34,0,1
79,41,1,98,49,0.74,63,5,1
73,95,0,39,47,2.01,38,1,0
60,45,0,49,33,3.69,40,2,1
62,44,0,78,38,1.52,24,1,0
39,78,0,78,69,2.42,64,5,1
92,99,1,100,33,4.82,22,1,0
93,32,1,62,35,4.78,23,3,1
43,91,1,64,41,0.84,10,5,0
46,33,0,33,30,4.97,48,0,1
83,35,0,80,58,0.52,70,3,1
62,39,1,91,83,2.96,59,0,1
41,71,0,91,32,3.79,39,1,1
93,38,0,64,51,4.92,61,4,1
63,43,0,52,89,3.12,88,1,0
87,52,1,99,91,4.43,0,5,1
95,95,0,68,75,4.18,38,5,0
86,81,0,57,85,3.16,81,2,1
36,76,1,54,48,1.35,25,1,1
81,98,1,39,59,3.14,7,1,1
72,100,1,85,59,2.9,38,4,0
31,85,1,49,94,3.96,61,2,1
90,47,0,34,100,3.57,27,4,0
47,54,1,49,57,1.57,71,5,1
54,87,0,41,62,1.98,17,2,0
68,50,0,38,65,1.19,0,0,0
59,100,0,77,90,1.34,12,4,0
75,66,1,88,96,0.83,4,0,0
82,38,1,73,71,3.59,81,1,1
89,66,0,77,58,1.05,62,0,0
89,73,1,52,46,3.26,65,1,1
36,37,0,31,67,2.55,8,1,0
40,66,0,93,69,1.28,87,4,0
48,36,0,75,46,4.88,9,4,0
63,100,0,72,58,4.03,9,5,0
77,56,1,53,52,2.08,67,0,1
63,74,0,65,50,3.51,36,0,0
57,48,0,35,30,4.93,36,1,0
59,62,0,87,96,0.56,5,4,0
70,72,0,94,85,1.94,63,5,0
68,66,0,56,41,2.76,14,2,1
94,54,0,68,90,1.56,52,5,0
31,45,0,80,48,1.2,6,2,0
71,40,1,84,94,3.54,88,3,1
85,55,1,68,88,1.27,34,1,0
70,43,0,50,46,2.87,27,5,1
82,81,0,33,33,2.86,23,0,0
86,43,1,86,50,2.93,46,0,0
43,30,0,65,94,3.98,37,3,0
39,31,0,63,32,3.51,16,4,0
68,34,1,90,87,0.72,22,5,1
31,85,1,33,41,3.84,0,4,1
71,64,1,53,97,1.3,65,1,0
78,50,0,91,93,2.32,49,1,1
66,85,1,45,82,1.85,20,2,0
66,72,0,98,82,1.07,67,2,1
41,80,0,30,30,1.94,42,1,0
100,89,0,48,59,1.08,56,0,0
35,100,1,42,71,4.45,8,1,0
100,78,1,66,80,2.49,60,1,0
61,77,1,79,47,1.79,45,3,1
79,92,0,78,97,1.35,89,0,0
65,65,0,81,73,0.66,55,1,0
57,34,0,55,99,2.1,85,5,1
84,33,1,79,37,3.54,78,2,1
33,33,0,30,54,3.67,5,4,1
79,46,0,63,55,3.8,7,3,1
41,63,1,65,89,1.05,45,1,0
47,68,0,32,40,2.85,63,5,1
80,75,1,51,46,1.43,44,3,1
90,60,0,60,89,4.78,87,0,1
95,91,1,96,45,4.39,44,2,0
65,70,1,55,62,4.96,30,3,1
91,37,0,35,75,1.2,77,2,0
39,76,0,96,66,4.44,58,4,1
91,54,1,58,32,3.86,88,2,1
59,83,0,76,58,4.78,7,5,1
89,72,0,49,50,2.92,4,4,0
51,69,0,85,70,1.03,17,2,0
62,41,0,79,40,3.03,52,1,0
61,40,0,75,58,2.02,71,0,0
55,71,1,57,46,4.12,75,3,1
44,84,0,31,69,1.08,7,5,0
66,71,0,53,99,3.04,63,3,1
68,71,1,55,50,1.32,70,1,0
92,69,0,30,33,4.26,28,1,0
84,50,0,98,84,0.55,15,3,0
65,43,0,75,92,1.78,46,5,0
100,52,0,93,76,4.24,78,3,1
49,71,0,65,97,2.56,64,3,0
34,37,0,76,34,3.99,25,0,1
34,70,1,38,73,3.35,30,3,0
82,30,1,93,85,3.49,71,2,0
78,87,0,32,85,3.66,68,3,1
49,73,1,59,77,2.59,19,1,1
53,41,0,96,88,0.69,66,5,1
33,80,0,74,82,3.15,69,0,0
34,90,0,63,95,2.41,35,4,1
38,89,0,56,33,2.23,12,0,0
78,62,0,44,49,4.8,7,5,1
84,43,1,39,82,2.47,15,3,0
48,83,0,63,35,1.48,2,1,0
64,30,0,44,69,4.11,43,3,1
88,31,0,94,57,4.67,31,2,0
37,46,0,55,34,2.5,53,5,1
53,30,0,38,34,4.23,69,5,1
62,52,0,61,78,3.42,4,2,0
49,77,0,65,84,0.79,57,5,1
50,73,0,63,44,0.65,82,3,1
70,71,0,73,100,1.42,89,4,1
39,30,0,51,41,0.93,20,5,1
90,53,0,84,37,1.59,62,1,1
30,72,0,77,78,4.72,48,4,1
76,93,1,71,52,2.56,13,4,0
92,50,0,47,38,0.84,83,0,0
47,85,1,91,82,3.09,45,4,1
33,98,1,79,88,1.64,74,5,1
81,73,0,33,47,1.34,25,4,0
48,44,1,60,84,3.33,15,3,0
74,66,0,54,90,2.25,30,1,0
35,70,0,49,70,1.59,87,2,1
33,81,0,70,49,2.87,27,4,1
31,87,0,74,90,1.58,56,3,1
92,99,1,56,100,4.65,51,5,1
42,48,0,52,48,0.76,43,1,0
33,57,1,55,55,2.92,88,2,1
42,92,0,65,53,0.99,10,2,0
45,99,0,32,32,2.25,64,0,0
76,77,0,64,42,1.47,1,3,0
57,45,0,50,62,1.72,87,3,1
91,84,0,44,65,3.02,44,5,0
87,51,1,46,64,2.2,26,2,0
64,42,0,84,80,4.67,43,5,1
53,98,0,48,30,4.0,76,2,0
75,62,1,52,39,4.73,53,3,1
73,45,0,62,35,3.92,78,0,1
93,100,0,41,60,3.93,27,4,0
44,94,1,100,48,3.11,48,2,1
61,83,0,89,79,1.59,5,0,0
83,54,0,32,76,1.88,52,0,0
99,94,0,65,100,4.04,25,2,0
85,53,1,59,70,1.46,22,4,1
48,71,0,60,32,4.14,74,3,1
59,69,0,66,95,1.0,83,3,1
52,71,0,96,93,0.54,87,2,1
87,92,0,89,95,4.44,86,4,1
50,49,1,46,43,2.39,57,5,1
90,75,0,39,99,4.65,14,2,0
56,42,0,58,56,2.34,90,4,0
35,65,0,46,80,2.45,80,5,1
47,66,0,53,54,0.85,34,3,0
88,79,0,81,87,4.87,80,3,1
63,78,0,34,81,0.51,44,4,0
58,45,1,76,90,4.56,74,5,1
85,83,1,52,91,0.66,30,5,0
30,46,0,54,67,2.95,10,2,0
60,73,0,47,94,1.64,3,5,0
94,91,0,62,42,3.47,13,1,0
100,31,0,54,43,1.36,85,3,1
66,32,0,45,75,3.68,9,0,0
72,31,0,57,34,3.08,60,2,1
93,88,1,72,54,1.35,82,1,0
97,98,1,90,60,1.06,19,0,0
34,35,1,60,56,1.77,47,5,1
46,62,0,82,86,3.25,32,5,1
79,74,1,38,59,4.66,56,1,0
53,100,0,83,80,1.32,51,3,0
30,95,0,100,52,3.72,60,4,1
40,68,0,46,35,0.79,56,5,1
67,76,0,48,56,2.71,2,1,0
85,69,0,98,45,4.87,58,3,0
32,35,0,67,98,0.86,12,1,0
49,51,0,43,52,2.95,61,3,1
33,31,1,31,92,0.56,81,5,1
100,99,0,99,73,4.13,68,4,0
62,50,0,50,83,4.83,9,2,0
87,92,0,77,79,3.5,82,5,0
89,53,0,63,30,0.77,42,5,1
74,54,1,37,62,3.62,2,3,1
33,37,0,50,55,3.91,78,3,1
74,32,0,48,82,4.5,87,2,1
46,30,1,38,95,2.47,24,5,1
63,66,0,96,62,1.58,80,1,0
53,84,0,30,43,3.14,29,4,1
52,83,1,80,51,4.95,4,0,1
58,50,0,74,49,4.1,2,4,0
92,87,0,49,75,2.67,53,1,0
88,82,0,61,39,3.96,64,1,0
84,84,1,76,100,4.39,20,4,1
94,69,0,54,63,1.73,13,5,1
95,76,0,43,32,0.58,63,1,0
84,33,1,97,66,1.86,50,1,1
77,61,0,55,53,2.93,74,1,0
36,46,0,83,42,4.56,59,5,1
80,34,0,39,67,3.06,12,3,0
89,92,1,57,44,1.22,37,2,0
93,35,0,48,72,2.08,52,2,0
53,96,0,70,58,1.01,47,3,0
86,43,0,61,83,3.4,48,5,1
49,90,1,100,91,2.49,70,3,0
35,34,0,77,94,3.21,21,2,0
37,93,0,53,97,4.4,34,0,0
68,75,0,38,40,3.93,73,1,0
89,59,0,79,37,2.3,32,2,0
44,45,1,45,56,0.92,19,3,1
40,98,0,43,34,3.92,87,3,1
76,34,0,95,65,0.78,85,4,0
55,58,0,96,96,4.29,75,1,0
94,30,0,83,47,2.05,56,4,1
43,94,1,61,65,1.77,28,1,1
54,76,1,44,79,1.62,58,1,0
79,100,1,43,76,4.44,14,5,1
67,38,1,80,58,0.77,65,1,0
40,81,1,52,76,4.59,4,5,1
35,68,0,53,39,3.31,33,0,0
36,80,0,67,99,2.07,64,5,0
44,82,0,98,61,2.2,89,1,1
64,69,0,58,58,4.78,69,5,0
45,32,0,48,79,2.24,8,0,1
41,51,0,77,47,1.0,88,3,1
43,35,0,43,74,3.51,47,0,0
78,36,0,100,53,4.71,77,0,0
99,67,0,65,99,2.62,63,3,0
49,80,0,87,88,1.2,36,2,0
58,71,0,85,63,3.17,20,4,0
41,51,0,80,74,3.18,49,5,1
31,89,1,40,65,3.59,39,3,1
41,41,0,64,64,3.79,7,1,0
87,91,0,67,63,2.58,27,4,0
56,47,0,83,97,3.69,64,0,1
77,56,0,67,55,4.2,75,1,1
49,62,0,67,54,4.69,1,1,0
68,78,1,37,98,2.22,28,4,1
85,80,1,39,96,4.56,52,5,1
54,85,0,36,58,3.17,87,4,1
92,95,0,41,83,1.58,8,2,0
55,36,1,44,45,4.28,53,3,1
73,49,0,82,98,4.85,53,4,0
68,90,1,100,42,2.24,88,2,1
54,97,1,32,96,2.36,26,3,1
36,98,0,98,33,3.55,27,5,1
46,31,0,55,59,3.71,37,4,1
67,44,0,80,89,3.31,73,3,1
70,48,0,36,73,3.98,36,3,1
49,82,0,68,65,3.15,34,4,1
67,60,1,82,36,0.96,47,1,0
96,94,0,61,51,4.95,75,1,1
44,74,0,30,33,1.44,80,3,1
96,91,0,34,72,1.93,39,5,0
47,68,0,49,47,4.33,73,3,0
74,100,0,74,51,4.66,9,3,0
91,55,0,82,77,1.18,10,4,0
81,43,0,69,56,1.06,42,1,0
48,82,0,71,59,4.67,69,3,1
75,30,1,34,60,3.03,61,3,1
69,56,1,72,36,3.9,61,2,1
46,65,0,39,43,4.96,22,1,0
84,32,0,42,58,1.95,53,5,1
76,38,0,37,61,0.62,20,2,0
94,82,0,51,53,3.62,47,4,0
64,41,0,53,90,2.98,48,2,1
38,69,1,74,63,3.51,6,0,0
43,73,0,95,60,4.52,70,0,0
87,53,1,76,61,0.61,65,4,1
44,75,0,69,78,4.9,17,2,0
79,90,1,79,87,2.78,47,4,1
84,35,0,66,59,3.0,40,1,0
93,93,0,71,65,0.85,35,2,0
69,35,0,40,88,3.35,58,1,0
72,82,1,71,43,4.12,21,4,0
96,75,0,89,86,4.58,28,4,0
47,97,1,48,52,1.65,34,5,1
69,73,0,86,87,0.65,63,0,0
43,65,0,49,88,0.71,47,2,1
50,97,1,79,66,1.76,73,1,0
50,52,0,40,81,2.1,81,5,1
40,79,0,70,79,2.68,59,4,1
74,76,0,69,32,0.68,22,3,1
64,46,0,91,56,1.82,22,5,0
65,79,0,86,40,2.07,75,2,0
73,44,0,34,42,4.99,57,3,1
38,56,0,68,93,2.5,8,1,1
31,59,0,64,81,2.82,63,0,0
63,93,0,73,34,1.98,25,4,0
93,61,1,57,51,0.86,42,4,0
83,31,0,36,80,0.9,16,0,0
47,95,0,56,39,3.55,44,5,1
66,91,0,40,59,4.49,80,3,0
48,67,0,94,56,2.1,1,3,0
84,68,0,73,92,2.8,3,1,0
48,88,0,48,35,3.67,15,0,0
90,58,1,92,73,3.96,24,3,0
55,56,1,64,53,3.01,27,4,0
71,46,0,46,76,4.17,20,2,1
98,89,0,43,86,3.83,79,0,0
100,93,0,74,47,1.77,42,3,0
76,36,0,45,66,2.02,15,0,0
52,48,0,58,93,4.84,31,4,1
78,31,0,69,49,4.88,70,2,1
57,45,1,64,80,2.6,24,3,1
64,30,1,84,70,1.13,27,5,1
43,50,0,52,32,3.74,86,0,1
30,87,1,53,51,2.91,33,5,1
79,45,0,83,57,3.31,35,4,1
97,80,0,48,85,4.09,11,4,0
66,47,0,87,75,2.33,30,0,0
89,84,0,36,88,1.22,88,2,0
99,78,0,79,83,2.78,62,5,0
57,90,0,36,65,1.57,65,2,0
71,68,0,65,74,0.57,90,4,0
99,52,0,81,75,1.78,53,3,0
50,69,0,32,30,1.45,16,1,0
97,72,0,77,55,2.96,77,5,1
49,43,1,59,77,1.41,70,3,1
55,47,0,94,68,1.9,5,0,0
68,46,0,83,52,4.32,28,4,1
100,44,0,36,40,2.23,57,1,1
86,63,1,53,68,2.18,36,3,0
70,46,1,42,87,1.66,81,3,1
45,70,1,56,55,1.41,73,3,1
52,80,0,39,89,3.12,29,1,0
32,44,0,100,39,1.85,51,0,0
34,88,0,39,69,1.33,53,1,0
44,50,0,88,37,2.46,63,4,1
55,99,0,49,68,4.49,59,0,0
43,48,0,93,59,2.91,66,3,1
71,48,0,91,64,1.27,69,4,0
62,91,0,94,93,0.98,54,1,0
55,56,1,37,46,1.2,59,1,1
96,41,0,50,52,0.7,65,3,0
49,61,1,46,97,2.62,51,5,1
48,85,0,66,42,0.94,20,0,0
68,43,0,54,47,1.44,57,3,1
78,75,0,72,46,2.47,46,2,0
98,69,0,69,92,3.92,6,4,0
49,35,0,32,36,3.92,20,5,1
50,38,1,50,43,3.02,50,5,1
38,82,0,31,74,2.72,1,4,1
93,47,0,81,35,3.3,27,0,0
82,68,0,63,56,2.66,38,2,0
74,39,0,95,64,2.39,52,0,0
54,33,0,76,78,4.93,55,4,1
53,97,0,87,85,4.2,30,4,0
71,56,1,73,54,0.63,24,1,0
55,71,1,53,68,0.55,27,5,1
62,68,1,68,75,1.27,10,0,0
67,43,0,70,46,1.83,69,5,1
82,68,0,56,36,0.73,1,3,0
53,51,0,90,30,3.29,49,1,1
96,32,1,93,88,4.42,31,4,0
59,88,1,75,86,0.62,49,1,0
34,91,0,57,41,2.97,13,4,0
80,41,1,68,99,0.87,87,2,1
82,70,0,48,41,4.85,81,3,1
76,35,1,58,40,2.48,19,1,0
99,77,0,90,94,2.91,22,3,0
35,45,0,84,77,0.93,2,2,0
74,77,1,67,56,2.99,62,0,0
65,96,0,74,72,3.05,77,2,0
44,68,0,34,45,4.32,90,2,0
74,44,0,95,53,0.73,76,1,0
36,80,0,56,77,0.71,69,5,1
49,82,0,63,67,0.98,85,3,1
96,87,0,77,93,0.69,16,5,0
57,42,0,73,42,4.45,64,4,1
74,69,0,82,38,3.66,25,0,0
65,70,0,32,58,1.29,23,0,0
100,45,0,79,68,0.69,53,0,0
57,94,0,33,38,3.0,81,1,0
67,55,0,64,95,3.91,20,5,1
34,72,0,34,60,2.46,76,0,0
89,43,0,52,75,4.31,21,3,1
98,56,0,52,97,0.63,69,1,0
82,47,0,58,90,2.7,19,3,1
63,46,0,39,48,1.26,86,1,1
86,81,1,59,94,3.65,77,0,1
56,30,0,78,45,2.59,64,5,1
58,68,0,48,88,0.65,81,4,1
86,75,0,71,61,2.1,32,0,0
63,33,1,39,35,3.6,37,4,1
55,45,0,57,73,3.92,71,4,1
34,64,0,42,74,2.95,77,1,0
91,98,1,62,91,1.9,73,5,0
85,67,1,69,44,2.48,41,4,1
85,53,0,43,76,2.44,45,1,0
99,51,0,33,49,0.78,36,0,0
45,73,1,90,69,1.99,62,3,1
59,89,1,83,57,0.6,33,4,1
47,93,0,47,60,2.25,53,4,0
51,37,0,48,77,4.25,81,0,0
83,85,0,34,50,1.64,15,1,0
77,48,1,56,83,3.56,17,4,1
63,36,1,74,74,0.71,74,3,1
50,55,1,44,84,0.93,42,0,0
76,99,1,37,56,4.15,19,5,1
72,84,0,89,56,3.5,54,1,0
68,53,0,39,45,2.04,81,3,1
69,94,1,90,94,2.12,30,0,0
86,98,0,65,64,2.24,53,4,0
40,86,0,80,88,4.71,10,5,0
74,30,1,60,36,3.73,15,4,1
55,41,1,49,79,3.3,64,5,1
93,89,0,36,75,3.39,18,3,0
61,53,0,96,45,0.61,87,1,0
91,65,1,74,49,1.61,80,1,0
91,46,0,69,39,3.99,68,5,1
55,47,0,32,74,1.89,16,4,1
58,62,0,93,97,3.45,56,5,1
69,88,1,48,78,4.74,11,2,1
80,69,0,90,48,2.51,82,5,0
93,80,0,36,61,4.98,16,4,0
91,31,0,71,57,0.94,29,5,1
53,87,0,70,68,2.49,9,1,0
82,32,1,98,73,4.32,16,0,0
99,88,0,77,57,5.0,52,4,0
64,86,0,61,78,0.7,85,3,0
85,69,0,99,41,4.11,47,2,1
68,64,0,88,77,4.68,81,0,0
54,96,0,100,96,2.11,77,0,0
95,80,0,54,96,3.07,52,5,0
95,54,0,59,48,4.6,81,5,1
47,35,1,81,63,3.38,33,1,1
88,97,0,78,48,4.46,74,0,0
70,30,1,40,56,4.05,1,3,1
71,92,0,72,95,4.72,75,1,0
97,72,1,38,45,0.86,1,0,0
42,50,0,67,56,4.03,6,1,0
80,96,1,68,80,1.93,45,3,0
54,58,1,33,72,1.93,29,1,1
60,42,0,68,84,2.88,64,3,0
31,42,0,96,57,1.06,26,2,0
31,89,0,55,62,1.22,83,1,1
34,30,0,83,68,4.59,70,2,1
61,30,0,89,44,2.59,66,5,1
31,66,0,83,77,3.13,55,4,0
61,97,0,92,76,2.37,58,5,0
94,65,0,98,86,4.25,68,4,0
73,76,0,32,90,2.34,56,2,1
83,82,1,30,84,3.21,47,2,0
69,83,0,50,69,3.13,59,3,0
64,89,0,74,69,1.08,10,1,0
51,59,0,79,45,2.54,4,2,0
54,59,0,30,99,4.97,62,4,1
51,41,1,69,64,4.22,10,3,1
50,82,0,78,75,1.73,61,3,1
98,79,1,83,94,4.92,58,0,1
91,74,0,73,60,3.36,55,2,0
39,54,0,56,94,1.48,70,4,1
57,67,1,74,88,1.4,2,4,1
93,84,0,85,85,1.72,4,0,0
83,48,1,86,87,3.54,68,4,1
37,60,1,70,74,1.82,29,1,1
69,30,0,39,48,5.0,38,2,1
74,83,0,63,48,1.01,77,3,1
88,76,1,55,80,3.66,63,5,1
52,76,0,60,32,1.64,29,3,0
31,51,1,58,78,3.27,6,4,1
40,75,1,52,68,0.98,45,3,1
90,69,0,68,55,0.54,17,5,0
35,44,0,56,58,1.54,33,2,0
59,67,0,67,51,4.9,75,3,1
98,58,0,59,89,0.8,68,4,0
98,92,0,75,61,4.84,9,5,0
77,39,0,51,89,4.03,71,2,0
100,36,0,37,46,3.54,71,4,0
42,43,1,39,37,3.1,72,4,1
39,66,1,59,95,4.5,56,2,1
86,46,1,84,38,2.74,89,1,1
97,53,0,91,71,0.68,25,2,0
36,74,1,72,82,2.85,1,2,0
68,95,0,67,35,1.05,10,5,0
80,90,0,66,96,3.93,34,1,0
46,66,1,91,30,3.06,63,3,1
48,77,1,85,62,3.54,53,4,1
77,65,0,44,55,0.89,75,5,1
37,85,0,82,53,3.63,43,5,1
56,94,1,68,53,0.56,36,2,0
62,92,0,87,81,3.62,30,4,1
34,47,0,81,57,4.29,48,5,1
99,100,0,63,58,1.9,73,4,0
54,81,0,86,36,4.35,2,3,1
82,76,0,38,62,4.4,23,5,1
60,86,0,37,93,1.59,6,2,0
68,78,0,83,92,4.25,1,2,0
34,79,0,31,57,2.82,14,3,0
75,74,0,60,30,1.44,83,4,1
31,74,1,52,67,0.71,85,2,1
93,32,0,70,76,4.81,60,2,0
100,98,0,98,88,4.72,79,2,0
53,55,0,83,100,3.9,36,0,0
73,51,0,67,65,2.67,60,5,0
80,64,0,43,78,2.51,50,4,0
54,74,0,51,98,1.72,83,0,0
48,94,0,81,82,1.41,78,5,1
35,64,0,51,66,2.72,20,2,0
46,44,1,39,85,1.46,7,4,1
43,69,0,53,61,1.01,86,0,0
100,83,0,77,93,0.99,65,3,0
49,52,1,75,51,2.84,74,3,1
64,94,1,37,56,3.9,57,5,1
49,92,0,81,69,1.25,35,3,0
63,59,0,44,82,0.97,19,3,1
81,66,1,65,70,3.63,65,5,1
46,95,0,42,80,2.3,90,0,1
99,73,1,33,68,2.15,73,5,1
34,60,0,99,86,1.48,26,5,0
100,83,1,78,95,2.82,44,5,0
37,41,0,99,65,3.09,35,1,0
91,93,1,91,49,2.79,23,4,0
92,87,0,45,56,4.99,11,4,0
34,75,0,69,66,2.65,2,2,0
81,98,0,41,30,2.82,26,2,0
59,47,0,36,45,4.63,84,1,1
91,62,0,53,82,2.57,63,2,0
43,49,0,84,72,4.14,65,3,1
84,51,1,93,95,0.97,18,0,0
40,51,0,66,88,1.21,77,1,0
56,36,1,81,36,1.65,6,5,1
32,41,1,44,62,4.26,3,1,1
75,70,0,70,36,2.67,82,0,0
41,36,0,80,92,4.55,40,2,1
42,80,1,96,88,2.83,1,4,0
66,63,0,83,36,3.66,71,3,1
34,65,0,37,52,3.98,74,4,1
85,37,0,87,59,1.63,16,2,0
92,70,0,39,58,3.33,26,5,0
53,46,1,62,86,0.55,73,3,1
76,92,0,91,79,2.52,54,3,0
61,43,1,41,75,1.28,48,3,1
66,30,0,71,34,2.28,58,3,1
35,89,0,62,54,2.3,87,3,1
86,54,0,64,36,1.36,61,5,1
45,86,0,44,64,4.3,85,5,0
100,71,1,33,54,4.07,40,0,0
70,50,1,46,82,2.89,42,3,1
33,57,0,43,71,3.3,51,2,0
61,95,0,32,74,1.59,73,0,0
89,58,0,53,87,2.62,19,3,0
80,54,0,97,72,1.43,34,1,0
54,92,0,49,52,1.49,53,1,0
37,85,0,97,77,1.18,59,3,1
49,47,1,81,49,1.03,80,5,0
65,96,1,41,99,2.12,69,1,0
85,89,0,94,34,4.9,81,5,1
51,84,0,84,34,3.16,16,1,0
66,65,1,88,95,4.75,25,0,0
86,72,1,82,84,1.97,64,4,1
88,93,0,48,36,1.61,14,5,0
48,47,1,98,96,1.6,13,1,0
98,52,0,34,38,2.88,88,5,1
55,47,1,49,56,3.58,49,5,1
86,72,1,99,82,1.69,73,0,0
94,89,0,91,64,2.64,41,0,0
38,81,1,81,96,4.09,37,2,0
62,93,1,46,47,1.89,42,1,0
60,38,1,89,91,0.66,38,4,0
95,57,0,56,61,2.28,87,1,0
91,30,0,78,52,3.54,42,1,0
82,34,0,77,44,3.05,7,3,0
44,89,0,52,54,3.22,83,2,0
44,41,1,51,92,1.22,90,1,1
60,81,0,51,73,1.91,89,5,0
75,58,0,73,34,4.07,50,5,1
33,75,0,91,76,1.21,51,5,0
56,76,1,81,85,4.46,41,0,1
46,44,1,64,78,2.01,24,3,1
53,85,0,61,70,1.96,2,2,0
31,71,0,70,32,3.09,31,5,1
47,86,0,55,33,1.87,72,0,1
96,91,0,37,95,4.89,85,0,1
77,30,0,78,53,1.14,84,2,0
96,74,0,44,46,3.92,82,2,1
93,90,0,44,55,1.84,3,4,0
31,59,0,82,78,0.89,33,3,0
50,80,1,53,75,0.7,82,5,1
66,88,0,34,97,1.4,4,0,0
100,42,1,44,38,3.07,89,4,1
33,91,0,88,69,3.55,49,3,0
75,56,1,97,99,3.16,83,3,1
31,63,0,73,30,1.09,45,4,1
30,58,1,61,86,4.95,87,2,0
76,90,1,53,69,2.04,22,1,0
71,45,0,76,51,2.22,55,0,0
42,79,0,43,65,2.96,19,4,0
49,46,0,46,31,0.91,6,4,0
99,61,0,59,38,1.87,83,3,1
71,76,1,56,95,4.3,39,2,1
92,80,0,78,80,4.06,50,1,0
59,62,0,33,50,2.77,18,5,1
30,59,0,80,43,3.62,39,2,0
93,33,0,31,81,4.14,31,3,1
43,80,0,96,65,2.41,53,5,1
55,84,0,63,78,1.1,51,2,0
91,47,1,59,80,4.59,80,1,1
40,81,1,56,55,4.31,57,5,1
66,77,0,62,46,0.82,76,2,0
57,99,0,39,59,4.85,49,0,0
32,71,0,80,54,3.93,22,0,0
78,86,0,99,74,4.93,47,1,0
61,93,0,61,64,2.48,17,1,0
46,75,0,76,49,1.17,65,1,1
63,77,0,41,67,2.94,50,2,0
76,35,0,35,56,3.33,37,3,1
60,74,0,57,40,3.37,47,3,0
38,67,1,52,60,0.86,25,2,1
95,99,0,48,81,3.89,26,2,0
55,32,0,51,70,3.07,2,1,0
45,33,0,50,46,3.57,36,3,1
55,42,0,89,76,1.06,59,2,0
84,55,1,96,82,3.61,2,5,0
84,33,1,32,31,0.72,25,0,0
59,99,0,43,98,1.18,22,1,1
55,50,0,93,93,1.93,44,1,0
76,65,0,48,53,2.33,35,3,1
79,64,1,81,47,1.55,34,1,0
87,47,0,62,90,1.71,18,3,1
38,30,1,56,87,1.32,16,5,1
72,63,0,91,88,4.03,51,1,0
40,76,0,64,96,1.28,74,5,0
95,45,0,96,97,0.75,47,3,1
71,63,0,38,73,3.5,6,2,0
80,35,0,70,41,2.31,3,1,0
