contribution_consistency,repayment_punctuality,default_history,attendance_score,savings_stability,loan_to_savings_ratio,average_overdue_days,current_unpaid_loans,defaulted
30,75,0,39,78,0.68,25,2,1
39,66,0,49,90,2.82,75,1,1
65,29,0,99,78,1.81,72,1,0
75,97,1,37,90,3.12,86,4,1
61,68,0,74,61,3.76,4,1,0
61,60,0,63,92,0.81,8,4,0
35,49,1,80,36,4.47,49,1,1
77,24,0,33,51,1.75,9,5,1
67,90,1,68,35,2.22,57,0,0
46,50,1,53,90,2.02,9,1,0
56,71,1,84,43,4.28,77,1,1
83,42,1,55,45,1.27,35,2,1
79,67,0,54,32,0.63,73,0,1
64,59,0,65,38,4.87,55,5,1
54,25,0,100,76,4.91,61,0,1
57,57,0,87,71,1.66,36,0,0
44,60,0,41,71,0.54,40,1,0
33,46,0,30,52,3.41,47,3,1
56,94,1,79,32,3.42,21,1,1
55,88,1,54,30,4.73,86,4,1
48,76,0,34,96,1.84,79,2,1
46,36,0,97,100,1.35,60,0,0
72,90,0,35,32,3.27,74,4,1
70,66,1,55,78,3.04,47,5,1
71,98,0,84,96,3.73,63,4,1
79,32,0,68,84,4.48,83,3,1
69,30,0,38,33,3.02,36,0,1
68,43,0,74,60,1.18,40,1,0
52,92,1,43,95,3.19,4,0,0
81,23,0,84,93,2.18,76,2,1
76,65,0,38,60,2.54,51,0,1
92,37,1,44,92,4.82,16,4,1
98,62,1,66,95,3.0,89,4,1
72,99,1,79,60,1.17,61,1,0
77,52,0,50,76,2.49,51,1,1
63,29,0,86,51,1.53,19,1,0
69,92,0,48,75,1.11,15,5,0
90,78,0,87,87,3.71,6,2,0
79,50,0,35,90,3.33,65,5,1
96,47,0,33,75,2.74,11,5,1
91,79,0,72,30,2.4,42,5,1
87,22,1,71,54,1.95,39,0,0
62,74,0,32,90,0.9,0,3,0
45,33,1,30,43,1.85,57,0,1
77,77,0,84,74,4.27,2,1,0
39,34,0,44,68,4.03,7,2,1
67,21,0,76,95,4.88,89,5,1
48,43,1,75,61,3.45,74,0,1
65,97,0,87,87,2.99,60,4,1
88,83,1,100,85,1.83,84,5,1
92,90,0,68,35,0.85,4,0,0
75,43,1,32,96,3.28,25,4,1
32,46,0,59,79,2.7,84,0,1
94,56,1,64,67,3.92,72,0,1
37,58,0,86,32,2.35,16,5,1
80,82,1,58,34,4.93,65,0,1
35,98,0,79,53,2.29,50,1,0
68,45,0,91,83,2.0,46,4,1
89,84,1,81,63,4.42,39,2,1
57,23,0,43,68,2.28,26,3,1
83,48,0,64,77,4.42,39,5,1
66,20,1,57,78,0.62,0,4,1
38,69,0,87,63,3.62,45,1,0
85,30,0,59,36,0.82,10,4,1
88,93,0,36,47,1.17,38,2,0
31,78,1,68,99,3.65,17,5,1
90,81,0,98,63,1.8,90,4,1
87,100,0,64,80,1.45,46,1,0
89,55,0,81,97,4.11,73,5,1
69,75,1,43,43,4.76,20,1,1
65,40,1,92,98,1.55,27,5,1
66,32,1,65,37,1.93,0,3,1
47,28,0,53,44,3.71,13,2,1
92,30,0,69,88,4.17,19,3,1
51,94,0,58,40,5.0,72,0,1
40,89,0,82,49,1.73,44,1,1
87,20,1,51,84,3.0,60,3,1
86,89,0,44,65,1.1,26,1,0
33,96,0,98,43,1.99,55,5,1
36,75,0,93,87,0.7,51,1,0
90,50,0,33,67,1.45,67,0,0
83,56,0,47,30,2.78,36,1,0
97,66,0,71,94,1.24,81,5,1
30,97,0,59,30,4.5,30,5,1
84,66,0,44,89,3.7,48,3,1
32,88,1,99,54,0.62,52,2,0
67,77,0,84,39,4.45,38,4,1
30,55,0,82,79,4.9,9,3,1
67,51,0,45,41,2.76,8,0,0
58,83,1,63,61,1.92,12,4,1
34,90,1,56,62,1.69,17,1,0
50,61,0,42,55,0.89,11,3,0
100,67,0,56,71,2.71,71,4,1
96,93,0,98,79,0.73,86,3,0
76,100,0,60,90,2.77,4,1,0
64,49,0,32,70,1.64,6,5,1
97,40,0,59,86,2.64,14,3,0
98,79,0,50,31,2.38,66,0,1
30,32,0,35,99,1.87,17,4,1
97,20,0,61,60,2.52,37,4,1
41,84,0,71,52,2.63,25,4,1
89,52,0,91,83,4.25,37,3,1
56,57,0,61,57,3.5,58,1,1
85,44,0,68,48,2.45,51,3,1
52,45,0,93,77,4.57,32,3,1
54,96,1,59,31,3.9,20,5,1
50,78,1,92,40,0.84,16,4,1
90,52,1,60,73,1.19,61,1,0
92,60,0,69,88,0.87,58,2,1
81,49,0,62,88,1.93,1,1,0
54,76,0,92,67,2.46,63,3,1
84,68,1,54,54,2.77,24,0,1
75,67,0,65,50,4.33,40,1,1
61,91,0,53,71,0.58,18,4,0
84,68,0,87,65,2.43,37,0,0
34,66,1,68,38,2.35,24,2,1
65,75,1,75,41,4.76,38,2,1
78,84,1,39,39,1.58,3,0,0
87,31,0,61,88,1.05,2,2,0
68,88,0,65,34,1.14,33,0,0
90,25,1,57,62,2.84,9,3,1
38,84,0,45,98,2.26,26,0,0
35,44,1,45,92,3.89,89,3,1
64,20,0,47,58,1.95,90,4,1
68,51,0,37,47,1.08,0,4,0
51,22,1,99,35,2.24,43,2,1
70,68,0,30,82,4.47,83,5,1
34,38,1,91,61,2.32,51,5,1
71,79,0,67,71,4.25,24,0,0
96,48,1,74,76,2.17,73,3,1
59,69,0,87,60,1.77,64,4,0
86,21,0,30,91,3.99,79,4,1
58,92,0,61,85,1.44,10,4,1
66,75,0,37,40,1.54,67,2,1
42,36,0,69,55,0.72,76,4,1
61,79,1,85,56,1.35,84,5,1
75,55,0,92,86,2.2,14,1,0
52,80,0,65,56,2.3,56,2,1
74,36,1,86,88,2.39,73,0,0
46,68,0,74,91,2.66,63,1,1
95,95,0,31,49,3.07,10,2,0
35,79,0,97,32,1.35,19,2,0
47,39,1,79,45,3.26,29,3,1
51,69,0,58,73,2.01,9,1,0
62,22,0,39,59,3.8,53,1,1
59,62,1,56,69,3.01,57,5,1
61,76,1,44,94,2.99,78,1,1
71,69,0,89,58,3.58,28,4,1
39,87,1,60,59,2.0,0,5,1
65,100,1,50,61,2.43,57,4,1
63,69,0,89,39,3.12,20,5,1
57,56,1,87,80,2.4,14,0,0
40,65,0,70,37,2.5,66,5,1
68,61,0,75,80,1.73,32,0,0
76,34,0,74,65,1.79,37,5,1
48,52,0,55,84,3.65,18,0,0
44,99,0,80,64,0.52,3,4,0
57,30,1,65,65,0.93,75,5,1
53,39,0,81,85,4.77,88,3,1
38,43,0,80,65,1.34,80,5,1
76,83,0,32,90,2.38,57,0,0
62,99,1,43,91,4.32,69,2,1
91,84,0,78,54,0.5,11,4,0
48,92,0,30,93,4.66,78,3,1
96,95,0,86,89,0.74,16,2,0
69,36,1,46,86,1.27,0,2,0
76,80,0,79,99,0.63,13,4,0
94,34,1,43,81,2.84,1,5,1
58,70,0,88,85,4.74,3,1,0
79,46,0,32,92,4.28,65,3,1
42,93,0,69,97,3.38,89,5,1
30,80,1,95,49,1.33,45,4,1
63,77,0,63,83,4.41,49,1,1
77,50,0,38,30,3.9,59,4,1
77,31,0,50,39,1.7,51,4,1
78,65,0,54,52,4.12,47,2,1
93,50,0,73,80,4.45,38,5,1
90,51,1,54,53,3.64,69,4,1
58,51,0,38,42,0.95,59,5,1
68,72,0,91,58,4.93,29,1,0
55,80,0,55,87,0.84,85,2,1
46,65,0,86,72,3.45,26,1,0
100,93,0,66,39,1.0,82,1,0
42,99,0,45,60,4.57,73,2,1
98,26,1,66,43,2.07,54,5,1
55,23,0,53,63,2.8,69,1,1
78,71,0,55,46,1.3,25,0,0
96,50,0,49,50,2.96,41,5,1
36,94,0,38,96,4.72,66,4,1
87,55,1,58,87,4.56,66,2,1
78,73,1,60,37,0.79,51,2,0
82,73,0,48,67,2.2,5,5,1
94,36,0,49,55,1.7,9,0,0
91,94,0,56,93,2.67,37,0,0
46,49,0,73,59,4.25,76,0,1
72,41,0,64,38,3.82,11,0,0
54,62,1,100,61,2.05,45,3,1
32,46,0,51,40,2.22,48,2,1
58,56,0,44,63,3.44,90,1,1
61,65,0,42,47,1.37,71,2,1
55,54,0,33,48,0.96,62,2,0
45,23,0,85,83,1.59,68,2,0
54,99,0,52,66,1.06,42,0,0
83,99,1,63,41,2.08,59,0,0
57,45,0,46,33,4.72,28,3,1
85,38,0,57,72,1.04,85,5,1
94,100,0,43,56,4.18,77,2,1
70,64,1,63,80,2.91,73,4,1
80,45,1,86,34,3.35,10,5,1
100,41,1,84,35,1.27,34,3,1
58,77,1,95,85,1.18,22,0,0
48,82,0,66,97,1.23,71,2,1
95,47,1,97,73,3.5,20,0,0
70,84,1,55,44,3.87,36,5,1
74,63,0,90,71,4.64,27,1,0
44,62,0,96,40,2.29,57,0,1
32,56,0,81,40,2.58,52,0,1
40,85,0,47,95,2.61,27,3,0
82,36,0,82,56,1.71,41,1,0
75,59,0,92,87,1.98,90,5,1
59,57,0,82,50,4.31,84,4,1
86,80,1,56,50,2.05,72,4,1
47,28,0,60,30,4.41,60,4,1
80,96,1,30,87,1.87,78,2,1
77,94,0,35,42,2.03,32,4,1
95,80,0,40,35,3.02,54,2,1
37,99,0,63,87,0.96,36,5,1
51,35,0,92,46,4.65,46,5,1
35,21,0,82,41,4.19,35,0,1
86,91,0,47,81,3.52,27,4,1
65,62,0,50,99,4.95,9,3,1
86,61,0,48,81,0.57,22,5,1
78,96,0,33,66,2.35,4,1,0
74,76,0,58,32,4.36,81,1,1
95,100,0,54,37,2.45,5,5,0
74,86,0,85,39,0.52,41,0,0
49,49,0,92,76,1.21,46,1,0
93,32,0,56,70,2.45,86,1,1
96,38,0,89,93,3.51,27,0,0
32,26,0,78,71,1.23,12,0,0
83,28,0,94,72,2.52,24,0,0
93,73,0,67,38,0.56,6,3,0
69,80,0,81,43,2.65,65,0,0
88,21,0,30,33,4.53,79,0,1
84,69,0,69,31,3.19,57,0,1
91,94,1,50,30,2.48,65,5,1
33,50,1,44,94,1.23,35,4,1
89,52,0,79,75,1.41,1,5,1
59,97,1,77,88,0.84,37,4,1
31,99,0,61,36,3.84,73,3,1
91,30,0,78,95,0.85,13,3,0
78,52,1,97,44,2.23,26,1,0
38,26,1,74,76,3.87,14,5,1
60,50,0,61,69,3.71,84,4,1
90,67,0,33,71,3.1,11,3,1
77,66,0,94,80,3.07,42,3,1
54,97,0,100,64,0.91,56,5,1
65,72,0,94,70,1.29,85,1,0
37,99,0,47,86,2.91,47,0,0
87,38,1,83,67,2.07,60,2,1
74,100,0,76,37,0.59,81,1,0
91,25,1,35,92,4.09,43,2,1
68,68,0,95,33,3.44,51,1,1
87,92,0,38,77,1.97,61,1,1
93,69,0,97,81,0.94,1,0,0
73,100,0,52,67,3.16,70,3,1
58,31,0,72,34,2.07,30,4,1
88,42,0,80,99,1.65,81,1,0
100,73,0,54,53,3.75,72,0,0
38,88,0,64,46,1.98,71,2,1
35,78,0,46,55,1.11,32,5,1
58,55,0,47,32,2.67,4,5,1
87,22,0,56,31,4.23,77,3,1
46,77,0,44,31,4.32,57,5,1
45,74,0,98,51,4.32,76,1,1
32,76,1,44,100,2.39,10,2,0
50,36,0,71,33,4.06,83,1,1
93,58,0,63,67,4.33,22,5,1
65,87,0,77,99,2.57,44,4,1
91,74,0,37,81,1.93,26,5,1
71,64,0,39,60,3.66,78,4,1
71,95,0,34,55,4.57,55,5,1
90,20,1,77,65,4.87,58,3,1
42,40,0,55,55,1.81,79,2,1
40,40,0,52,57,4.8,39,4,1
83,71,0,91,34,2.75,17,0,0
45,62,0,42,47,1.88,50,3,1
37,71,0,38,44,4.95,60,1,1
88,86,1,49,86,4.45,22,5,1
86,63,1,86,34,3.62,35,2,1
69,51,1,53,66,4.53,37,2,1
88,29,0,62,51,3.57,71,5,1
31,83,1,49,81,2.48,55,0,1
39,98,0,89,44,4.77,38,4,1
73,88,0,77,46,4.83,75,5,1
40,87,1,93,80,1.91,81,2,1
31,47,0,59,74,2.09,82,0,1
79,72,0,46,92,2.22,68,0,1
41,70,0,43,57,4.2,27,1,1
52,72,0,48,88,4.06,89,0,1
47,23,0,100,50,4.92,20,3,1
91,98,1,88,71,2.59,61,2,1
91,36,0,96,98,3.82,22,3,1
67,86,0,73,46,4.36,20,0,0
96,93,0,61,97,1.5,74,0,1
67,66,1,40,36,3.29,15,3,1
96,75,0,31,69,2.96,61,1,0
90,42,0,97,69,3.84,90,0,1
30,37,0,46,72,3.63,64,3,1
74,20,0,69,80,4.16,79,3,1
57,54,0,75,52,1.9,4,2,0
50,83,0,33,61,1.47,45,1,1
42,77,1,67,60,4.12,63,4,1
56,78,1,92,46,2.12,81,3,1
36,20,0,58,87,1.79,40,2,1
51,22,0,48,64,2.02,43,4,1
82,86,1,58,59,0.8,88,2,1
33,56,0,64,93,3.98,14,2,0
52,48,0,99,82,3.72,67,5,1
99,52,0,52,80,2.99,50,1,0
62,80,0,75,66,3.72,53,0,0
57,23,0,73,35,2.18,67,1,1
37,33,0,77,63,1.83,88,4,1
30,52,1,81,85,4.38,76,5,1
66,41,0,37,54,2.4,41,1,0
92,67,0,84,42,1.38,45,0,0
51,22,0,95,92,3.87,24,1,0
99,42,0,69,95,2.01,66,1,0
50,87,0,60,34,1.45,34,1,0
64,40,0,77,40,0.62,72,3,1
34,62,0,90,73,4.87,77,3,1
89,45,0,81,98,2.6,21,1,0
75,60,0,67,31,1.23,8,0,0
79,57,1,65,69,3.91,23,0,0
77,30,0,84,66,4.49,22,0,0
35,48,1,42,78,2.88,60,0,1
85,79,0,66,65,0.63,36,5,1
88,86,0,76,99,2.14,44,5,1
58,84,0,100,63,1.59,14,2,0
100,80,1,51,87,3.36,56,1,0
47,38,0,68,66,2.83,13,1,0
31,65,0,87,89,2.1,51,2,1
37,68,0,59,41,3.42,83,0,1
83,41,0,47,61,3.13,35,4,1
67,97,0,47,33,4.58,26,4,1
77,76,0,68,62,3.19,16,2,0
56,33,1,55,72,2.78,89,4,1
49,63,0,100,38,4.21,40,3,1
41,35,0,36,80,1.41,3,1,1
72,96,0,98,49,1.6,2,4,0
90,31,0,94,68,4.03,18,5,1
60,74,0,75,52,2.49,40,5,1
90,70,0,47,70,2.34,39,3,1
96,58,0,42,73,4.49,57,1,1
64,52,1,54,64,3.25,38,3,1
44,52,0,37,52,4.11,6,1,0
45,48,0,61,87,4.14,35,1,1
42,88,0,46,77,1.04,82,4,1
64,89,0,77,87,3.44,75,5,1
88,50,1,92,86,4.79,19,2,0
50,99,0,69,68,2.66,75,4,1
83,50,1,44,57,3.79,28,0,1
59,65,1,35,93,3.05,83,3,1
77,96,0,92,91,1.42,67,0,0
64,71,0,37,91,1.38,65,1,0
67,29,0,61,55,2.45,46,4,1
60,93,0,74,80,2.67,22,0,0
53,60,1,81,79,2.76,5,0,0
78,96,0,42,65,4.8,17,5,1
61,22,0,53,55,0.95,52,0,1
84,78,0,69,62,2.21,21,5,1
87,71,0,43,97,2.82,67,5,1
32,53,0,99,37,4.83,74,1,1
98,68,0,91,95,2.77,34,5,1
39,47,0,90,52,3.99,74,1,1
54,32,0,30,99,3.87,8,5,1
97,88,0,95,84,3.05,30,5,1
90,86,0,61,72,1.09,42,1,0
58,80,1,42,50,1.48,74,0,1
48,79,0,62,51,1.58,16,3,0
72,90,0,61,38,0.67,50,4,1
95,43,0,85,63,2.21,65,4,1
90,82,1,53,88,3.25,23,1,0
72,80,1,33,55,1.15,14,0,0
54,42,1,52,30,1.29,27,3,1
49,49,0,58,34,3.68,2,2,1
77,79,1,50,70,1.26,28,1,0
53,37,1,59,92,1.11,51,2,1
40,75,0,49,51,4.9,53,4,1
84,72,0,45,97,0.57,57,4,0
57,26,1,96,77,1.96,44,3,1
98,88,0,78,95,0.66,76,3,1
92,91,0,87,45,4.27,49,2,0
88,98,0,73,82,3.13,21,4,0
34,71,0,54,94,0.72,51,3,0
80,23,0,52,93,3.27,52,3,1
50,53,0,88,97,1.05,30,4,1
41,88,0,30,92,2.73,70,4,1
79,52,1,44,91,3.51,47,0,0
33,88,0,81,100,1.17,89,5,1
71,57,0,87,74,2.74,30,3,1
67,45,0,70,81,2.56,3,2,0
54,20,0,73,94,4.62,34,1,1
43,23,0,33,31,4.98,66,1,1
61,58,0,97,78,3.45,63,4,1
40,73,1,36,51,4.35,82,5,1
90,52,0,75,58,3.41,8,2,0
47,52,0,38,64,4.44,45,0,1
56,91,0,62,53,2.45,82,3,1
84,39,0,62,59,3.24,55,0,0
83,35,1,33,71,4.3,55,2,1
50,40,1,94,100,4.63,82,0,1
73,64,0,63,79,0.61,25,4,0
34,81,0,93,100,0.97,59,1,0
70,50,0,54,89,4.69,76,4,1
88,61,1,84,59,3.06,85,3,1
83,31,0,38,41,4.96,71,4,1
51,84,0,46,78,4.07,87,2,1
94,92,0,50,75,4.18,89,2,1
93,22,0,89,72,2.24,47,3,1
100,28,0,42,31,1.66,57,3,1
33,70,0,32,83,3.19,62,1,1
94,35,0,97,64,4.46,57,0,0
44,97,0,33,81,3.77,2,1,0
51,22,1,36,62,2.62,6,4,1
76,43,0,55,80,3.89,51,0,1
75,92,0,53,55,3.61,61,3,1
43,32,1,39,91,4.61,1,2,1
79,21,1,42,90,1.69,32,4,1
49,90,0,73,55,1.04,11,1,0
79,40,0,68,66,2.62,47,5,1
62,38,0,48,59,2.12,75,5,1
88,66,0,80,40,4.89,52,3,1
72,41,1,48,82,0.53,73,0,0
41,94,0,81,70,4.7,40,5,1
69,52,0,76,34,4.8,90,0,1
49,51,0,59,95,0.73,81,2,1
67,83,0,75,42,4.5,57,3,1
32,58,0,50,92,2.62,67,3,1
57,91,0,77,54,3.95,22,4,1
85,61,0,91,73,0.86,84,4,1
42,28,0,87,43,4.8,35,0,1
95,44,0,47,98,3.23,84,5,1
66,21,0,88,88,4.54,86,5,1
78,38,0,77,85,3.53,20,1,0
95,39,0,92,81,2.92,71,0,0
65,89,0,41,95,1.28,54,5,1
83,36,0,63,97,1.3,55,4,1
55,87,1,90,41,2.63,12,4,1
69,22,0,82,97,4.42,21,4,1
72,70,1,54,72,1.02,6,0,0
51,45,0,91,35,4.99,23,3,1
49,75,0,33,44,4.44,60,1,1
37,83,0,42,71,2.27,4,1,0
58,27,0,71,60,1.64,49,4,1
69,100,1,78,82,4.65,61,2,1
59,56,0,85,35,1.05,54,0,0
84,46,0,76,62,2.06,25,5,1
45,64,0,37,58,0.88,9,5,1
75,23,1,84,50,4.79,10,3,1
91,56,0,47,83,3.28,39,4,1
36,90,0,64,85,2.01,10,2,0
74,52,0,61,50,1.74,3,4,0
88,50,0,53,84,2.5,1,2,0
85,74,0,36,87,0.91,76,1,0
77,31,0,42,93,4.5,38,2,1
56,30,1,98,75,2.8,80,1,1
82,91,1,71,51,3.76,22,1,0
64,51,1,60,89,1.55,44,0,0
80,76,0,55,40,2.77,73,2,1
66,57,1,61,76,1.45,76,3,1
86,79,0,81,60,4.17,41,3,0
37,38,0,49,47,3.99,41,2,1
49,75,1,69,51,1.17,28,0,1
82,33,1,88,85,0.84,15,3,0
41,52,0,43,46,4.21,66,4,1
78,29,1,73,67,0.99,59,3,1
46,99,1,77,54,2.97,3,0,0
93,83,0,72,61,2.91,15,1,0
71,83,0,45,44,1.41,40,1,1
58,81,1,64,42,3.16,5,1,1
48,87,0,82,87,2.76,41,0,0
40,62,0,63,79,2.79,56,1,0
79,99,1,32,40,2.12,27,1,0
100,78,0,97,42,4.27,22,0,0
87,71,0,34,79,0.88,75,4,1
63,38,0,39,67,2.47,41,3,1
49,40,0,81,30,1.67,11,0,0
79,41,1,58,68,4.32,88,0,1
39,28,0,60,56,1.51,63,2,1
61,28,0,95,65,3.95,57,1,1
81,92,1,98,61,3.25,50,5,1
44,46,1,66,70,4.44,28,4,1
32,36,0,56,44,3.17,18,5,1
66,63,1,62,60,3.0,85,2,1
69,64,0,97,35,4.11,87,4,1
69,27,0,88,81,3.03,44,1,1
85,99,0,93,51,4.3,53,5,1
52,37,0,73,60,0.72,79,1,1
40,52,0,78,75,2.73,65,1,1
93,20,0,82,96,4.16,71,3,1
37,95,0,78,72,4.32,12,4,1
85,25,0,95,30,4.25,64,4,1
89,60,0,92,73,3.22,11,2,0
39,74,0,54,86,4.97,70,0,1
68,24,0,33,38,1.32,13,1,0
57,78,0,80,34,1.29,41,1,1
78,99,0,40,38,0.65,75,5,1
65,37,0,46,74,4.95,47,2,1
42,68,0,95,53,2.07,23,4,1
65,84,0,99,71,3.93,64,3,1
55,73,1,98,51,0.77,16,4,0
33,80,1,58,89,1.84,37,3,1
93,27,1,49,66,3.31,27,3,1
67,22,0,56,68,2.86,32,4,1
51,44,0,37,82,1.43,23,5,1
31,88,0,90,57,2.58,69,1,0
60,74,1,57,44,0.99,84,3,1
40,59,0,99,89,2.94,3,5,1
75,69,0,32,89,0.94,32,2,0
91,52,0,98,35,3.36,9,2,0
98,37,0,36,81,1.2,35,3,0
93,76,0,89,41,2.96,76,1,1
39,35,0,33,48,1.08,72,3,1
69,99,1,34,31,2.3,30,2,1
53,57,0,40,84,2.08,3,2,0
73,60,0,44,44,3.9,83,4,1
89,26,0,93,93,3.39,7,1,0
91,97,0,42,98,4.72,26,4,0
46,72,0,36,44,4.65,35,5,1
94,82,0,35,72,3.76,8,5,1
86,51,0,85,46,3.97,42,5,1
84,57,1,93,53,3.31,23,0,0
82,41,0,79,59,3.61,36,5,1
85,35,0,59,96,3.28,40,3,1
38,71,0,51,80,1.9,25,4,1
51,48,1,54,89,2.08,3,5,1
42,35,0,57,32,3.09,0,1,0
77,95,0,68,34,3.74,19,5,1
47,36,0,96,57,2.33,44,3,1
69,83,0,34,40,1.14,87,3,1
46,32,0,94,44,2.57,68,3,1
44,91,0,44,77,4.83,51,3,1
44,75,0,96,75,1.46,63,3,1
92,24,1,69,57,3.42,20,1,1
68,31,0,98,36,4.92,79,0,1
42,60,1,72,100,2.19,71,2,1
61,22,0,30,35,4.5,75,0,1
38,52,0,51,87,4.39,24,2,0
69,69,0,91,97,2.03,66,4,1
49,75,0,55,84,0.94,25,3,0
92,28,1,47,96,1.3,80,4,1
73,69,0,77,78,2.15,26,4,1
67,48,0,38,80,4.82,51,2,1
89,58,0,30,88,1.74,62,1,0
100,64,0,38,35,4.67,85,3,1
77,36,0,52,80,1.32,44,5,1
47,75,1,74,67,4.86,57,4,1
45,65,1,31,40,1.82,37,0,1
84,86,1,43,81,3.35,34,3,0
68,88,0,67,49,0.81,45,1,0
97,33,0,69,39,1.85,70,3,1
88,86,0,92,55,1.45,2,5,0
91,42,1,45,77,0.52,5,5,1
42,80,0,35,43,1.21,12,4,1
35,42,0,32,88,3.17,45,0,0
89,46,0,43,41,2.25,78,4,1
43,73,0,95,52,3.75,89,1,1
83,29,0,96,68,3.52,32,2,1
33,96,0,60,38,4.1,78,5,1
68,35,1,62,54,4.4,61,0,1
54,60,1,30,46,4.19,62,5,1
61,74,0,73,71,2.52,55,1,0
88,80,1,44,58,1.89,38,1,0
92,100,0,66,89,2.76,59,5,1
67,68,1,56,96,2.91,77,4,1
82,92,0,77,86,1.91,82,5,1
96,71,0,56,43,2.93,23,4,1
57,21,0,41,68,0.98,49,5,1
32,69,0,96,45,1.54,32,4,1
51,62,0,59,47,3.86,75,2,1
67,96,0,95,49,1.32,73,3,1
91,27,1,36,75,1.13,6,3,1
86,78,0,63,74,1.79,45,4,1
35,84,0,61,33,2.17,61,4,1
61,100,1,68,49,1.98,0,2,0
39,31,0,72,40,2.19,78,3,1
32,23,0,72,94,1.13,64,2,1
88,96,0,32,47,1.24,44,1,0
78,60,0,75,68,1.56,83,5,1
88,26,1,61,73,2.31,54,3,1
60,88,0,72,47,2.01,65,4,1
98,88,0,32,76,4.06,66,0,1
91,100,0,92,60,2.86,79,1,1
81,49,0,69,68,3.09,53,5,1
70,92,1,47,67,3.02,62,0,1
60,25,1,96,76,2.29,53,2,1
51,38,0,91,99,4.91,51,5,1
33,99,0,39,37,0.67,53,2,1
42,85,0,81,94,1.47,66,2,0
74,29,0,75,42,1.78,36,4,1
71,35,0,84,84,4.47,11,2,1
78,56,1,75,72,4.63,58,0,0
49,98,0,89,33,4.31,19,1,1
83,96,0,55,100,2.38,86,4,1
65,96,0,56,89,4.62,85,1,1
30,51,0,67,41,0.94,31,2,1
44,66,0,51,88,3.44,70,3,1
46,91,0,55,83,4.72,85,5,1
53,62,0,98,73,3.9,43,4,1
87,55,0,64,45,1.75,65,2,1
52,45,1,95,35,3.73,77,4,1
75,29,0,80,43,1.83,54,3,1
37,50,1,47,87,1.0,15,0,0
88,48,0,72,60,3.73,87,0,1
88,24,1,41,70,1.31,70,5,1
42,96,0,32,64,1.0,67,0,1
68,20,0,36,39,2.98,51,3,1
57,22,1,35,59,3.29,36,1,1
90,86,0,74,73,0.73,45,3,0
45,90,0,68,84,0.52,40,3,0
31,54,0,80,100,4.47,4,2,0
46,34,0,38,47,1.02,65,0,0
59,86,0,52,68,3.13,4,4,1
42,49,0,41,71,4.79,62,5,1
42,94,0,91,83,2.8,2,1,0
72,62,0,69,59,1.13,7,4,0
50,79,1,83,49,2.27,25,2,1
84,59,0,36,71,3.31,73,2,1
69,84,0,46,34,3.93,52,1,1
44,48,1,79,79,3.23,75,4,1
81,93,0,53,70,0.65,83,1,0
82,38,0,31,68,1.14,28,1,0
81,22,0,62,86,2.17,13,0,0
59,55,0,50,86,3.68,4,4,1
62,62,0,82,66,3.13,26,0,0
86,34,0,75,36,0.7,67,0,0
81,60,0,74,34,4.09,28,5,1
38,99,1,38,80,3.22,2,0,0
83,55,0,35,37,4.49,29,3,1
30,96,0,80,85,2.38,8,2,0
73,52,0,64,40,2.71,0,2,0
38,24,0,82,51,2.32,22,3,1
61,97,0,48,40,3.75,66,1,1
44,33,0,98,89,3.88,31,4,1
41,87,0,54,44,3.75,87,4,1
86,66,0,40,67,1.81,5,4,0
37,73,0,46,30,3.36,76,0,1
56,23,0,65,75,2.02,48,4,1
91,28,1,50,72,4.25,14,4,1
41,72,1,47,51,0.75,57,4,1
94,96,0,89,32,0.67,52,2,0
71,97,0,47,43,0.96,29,3,0
91,79,0,30,31,1.41,75,5,1
40,65,0,43,90,0.67,39,1,0
72,73,0,37,61,0.82,58,3,1
46,93,1,95,67,1.88,62,4,1
61,56,0,80,75,0.95,47,1,0
69,42,1,89,71,4.11,67,1,1
52,46,0,63,35,0.74,6,3,0
85,89,0,65,70,4.59,46,3,1
35,85,0,91,54,4.42,42,3,1
79,80,1,30,40,1.44,15,5,1
66,96,0,71,70,0.82,21,3,0
93,70,1,30,100,0.97,62,5,1
83,69,0,83,86,3.02,45,0,0
78,38,0,76,75,3.2,44,2,0
40,20,1,68,77,1.92,40,5,1
78,59,0,59,92,1.84,24,2,0
50,51,1,36,68,2.89,49,4,1
95,41,0,51,39,1.88,66,0,0
92,85,1,79,99,4.7,51,1,1
57,59,0,74,94,2.22,85,3,1
46,57,0,39,88,1.49,30,4,1
35,67,0,43,65,1.16,36,1,0
48,74,0,75,56,3.34,21,2,0
85,94,1,35,84,1.97,26,1,0
57,100,0,50,99,1.35,1,3,0
95,74,0,91,82,1.74,21,3,0
67,70,0,48,89,1.89,52,5,1
66,79,0,91,90,3.32,16,5,1
97,27,0,82,65,1.29,55,2,1
78,87,0,53,56,3.8,83,3,1
72,94,0,85,70,1.87,87,0,0
65,91,1,91,57,2.7,30,4,1
87,28,0,63,45,3.45,42,2,1
42,21,1,51,64,2.95,71,2,1
81,99,0,97,65,3.48,52,1,0
87,89,0,86,85,1.95,4,2,0
61,78,0,39,48,4.84,1,4,1
89,38,0,95,86,2.57,58,0,0
87,47,0,37,62,1.95,3,1,0
85,91,1,67,52,1.83,33,4,1
57,33,0,91,92,0.69,66,5,1
30,43,1,57,99,3.58,83,2,1
71,63,0,39,51,1.68,72,3,1
